	cm_angle.dist_ctr2best.mean	cm_angle.dist_ctr2worst.mean	cm_angle.angle.mean	cm_angle.costs_runtime	cm_grad.mean	cm_grad.costs_runtime	disp.ratio_mean_02	disp.ratio_mean_05	disp.ratio_mean_10	disp.ratio_mean_25	disp.ratio_median_02	disp.ratio_median_05	disp.ratio_median_10	disp.ratio_median_25	disp.diff_mean_02	disp.diff_mean_05	disp.diff_mean_10	disp.diff_mean_25	disp.diff_median_02	disp.diff_median_05	disp.diff_median_10	disp.diff_median_25	disp.costs_runtime	ela_conv.conv_prob	ela_conv.lin_prob	ela_conv.lin_dev.orig	ela_conv.lin_dev.abs	ela_conv.costs_runtime	ela_curv.grad_norm.min	ela_curv.grad_norm.lq	ela_curv.grad_norm.mean	ela_curv.grad_norm.med	ela_curv.grad_norm.uq	ela_curv.grad_norm.max	ela_curv.grad_norm.sd	ela_curv.grad_scale.nas	ela_curv.hessian_cond.nas	ela_curv.costs_fun_evals	ela_curv.costs_runtime	ela_distr.skewness	ela_distr.kurtosis	ela_distr.number_of_peaks	ela_distr.costs_runtime	ela_level.mmce_lda_10	ela_level.mmce_qda_10	ela_level.mmce_mda_10	ela_level.lda_qda_10	ela_level.lda_mda_10	ela_level.qda_mda_10	ela_level.mmce_lda_25	ela_level.mmce_qda_25	ela_level.mmce_mda_25	ela_level.lda_qda_25	ela_level.lda_mda_25	ela_level.qda_mda_25	ela_level.mmce_lda_50	ela_level.mmce_qda_50	ela_level.mmce_mda_50	ela_level.lda_qda_50	ela_level.lda_mda_50	ela_level.qda_mda_50	ela_level.costs_runtime	ela_local.n_loc_opt.abs	ela_local.n_loc_opt.rel	ela_local.best2mean_contr.orig	ela_local.basin_sizes.avg_best	ela_local.basin_sizes.avg_non_best	ela_local.basin_sizes.avg_worst	ela_local.fun_evals.min	ela_local.fun_evals.lq	ela_local.fun_evals.mean	ela_local.fun_evals.median	ela_local.fun_evals.uq	ela_local.fun_evals.max	ela_local.fun_evals.sd	ela_local.costs_fun_evals	ela_local.costs_runtime	ela_meta.lin_simple.adj_r2	ela_meta.lin_simple.intercept	ela_meta.lin_simple.coef.min	ela_meta.lin_simple.coef.max	ela_meta.lin_simple.coef.max_by_min	ela_meta.lin_w_interact.adj_r2	ela_meta.quad_simple.adj_r2	ela_meta.quad_simple.cond	ela_meta.quad_w_interact.adj_r2	ela_meta.costs_runtime	ic.h.max	ic.eps.s	ic.eps.max	ic.eps.ratio	ic.m0	ic.costs_runtime	nbc.nn_nb.sd_ratio	nbc.nn_nb.mean_ratio	nbc.nn_nb.cor	nbc.dist_ratio.coeff_var	nbc.nb_fitness.cor	nbc.costs_runtime
10_19	0.5691715507590073	0.6755816594172926	0.5367725574734327	0.002583025898895481	0.6551608893733816	0.004878048893602041	0.5252972590293838	0.49411876510053243	0.44382784262366026	0.44376663600301713	0.42679114331446943	0.428034461349184	0.4129908289875016	0.41429709297610795	0.5252972590293866	0.49411876510053043	0.4438278426236596	0.44376663600301913	0.426791143314469	0.42803446134918743	0.4129908289875027	0.4142970929761072	0.001190476246984477	0.9099999999999999	0.0	0.9998438269580576	0.0001624542104639933	0.002463054200921592	0.01035909078830914	0.010415498476688888	0.00022678363140047833	0.00283207497024838	0.0005392030254723543	1.693541931070818e-05	4.619940395273608e-05	0.0	0.0	1.0	0.08629103814618923	0.28406173031714915	0.009010263455543349	0.33333333333333337	0.002099737571463536	0.9000000000000001	0.39999999999999997	0.787878787878788	0.31634819532908637	0.31038221740309063	0.11993382961124874	0.4444444444444443	0.23611111111111116	0.410958904109589	0.3837837837837838	0.0976430976430972	0.056437389770723025	0.0379746835443038	0.05844155844155845	0.07843137254901958	0.06669691470054442	0.01933216168717045	0.18778625954198444	0.06608501117758357	1.0	1.0	0.4992523362950917	0.0	0.8526785714285718	0.0	0.5813953488372093	0.5925465838509317	0.6250844542718507	0.6311637080867849	0.5086206896551725	0.2874639769452449	0.30047700690276896	0.6250844542718507	0.5572612674868498	0.8001094989287887	0.0005651365850143304	4.652143662475765e-06	0.0004222592357703143	0.07908832068751079	0.9379678927084683	0.852303968127069	0.00038490243959942095	0.9955586380886989	0.0023310023942099897	0.5615394044687935	0.5911708253358945	0.017307649257674775	0.6931818181818183	0.42499999999999927	0.0889628924839407	0.25275394184391115	0.6479785164451737	0.31211150998127524	0.42895422777033965	0.7119017335751553	0.007166123928576906
10_2	0.6808486054535925	0.8244170606963721	0.5592590308206997	0.0036900369892168988	0.6393086730074106	0.004471544832937833	0.2029136434856001	0.4229527537379417	0.39287061272179125	0.4232237753280622	0.16978326196063048	0.365812644479754	0.37255449848107774	0.4233274828014212	0.20291364348560142	0.42295275373794017	0.39287061272178986	0.42322377532806243	0.16978326196062948	0.36581264447975476	0.37255449848107763	0.4233274828014165	0.0029761905395045054	0.921	0.0	0.9998484038687092	0.0001561506500826575	0.0019704433658985555	0.005991461409106268	0.009294830639272967	0.00020581465483693312	0.0022109982766121495	0.0005285838254064516	2.6907292338627235e-05	4.623271126433069e-05	0.0	0.0	1.0	0.1050133096619325	0.32830783189007073	0.028960884510734163	0.33333333333333337	0.0018372703673917936	0.7666666666666665	0.44000000000000006	0.5757575757575758	0.230891719745223	0.37815126050420333	0.2136752136752138	0.6777777777777778	0.29166666666666663	0.3561643835616439	0.4954954954954962	0.17575757575757575	0.08730158730158731	0.04430379746835444	0.04545454545454546	0.09803921568627451	0.10163339382940106	0.01664426754884727	0.07858105074090702	0.060357941827755376	1.0	1.0	0.4972797263653531	0.0	0.8526785714285718	0.0	0.4883720930232558	0.6919254658385093	0.7249094035992875	0.7495069033530574	0.6312997347480105	0.27809798270893366	0.35777852242142005	0.7249094035992875	0.6351234674499007	0.6563789591193513	0.0004453012800789451	0.0001911106526216047	0.00028169363242911473	0.000991770254087445	0.9517236161127787	0.7104049650512323	8.920616144099873e-05	0.9928457357159017	0.0025641026248116464	0.48309636501242037	0.5911708253358945	0.005466851142126097	0.690909090909091	0.40000000000000024	0.03187440533004782	0.36072280197535667	0.7578164368965584	0.4215318733430208	0.34596381491616246	0.7292877195850612	0.006188925232589291
10_21	0.5306249380052933	0.8015181159384082	0.4839754095505785	0.002952029584929866	0.24560310789645384	0.004471544832937833	0.5123908436656127	0.657544605471199	0.6959497758445653	0.6681668668874076	0.47937340299899966	0.6445445748183137	0.6981608995345948	0.674925913949476	0.5123908436656154	0.6575446054711968	0.6959497758445629	0.6681668668874103	0.4793734029989988	0.644544574818318	0.6981608995345959	0.6749259139494718	0.002380952433335975	0.9559999999999997	0.0	0.9998423252476505	0.00015915460814568694	0.002807881789165319	0.011946095590139375	0.005763061789486886	0.00016018817547907666	0.0015510386380595562	0.00047315118353166913	1.6911947043826266e-05	3.630422483207259e-05	0.0	0.0	1.0	0.10856255544665663	0.3731192123490961	0.05913218258946028	0.25	0.0018372703597529932	0.7666666666666665	0.4800000000000001	0.6969696969696969	0.20794304983139705	0.2941176470588234	0.18315018315018314	0.7666666666666666	0.29166666666666663	0.2054794520547945	0.5675675675675675	0.3142857142857145	0.14965986394557776	0.5759493670886077	0.1363636363636364	0.11111111111111113	0.5092256503327288	0.23115345481454036	0.3526717557251898	0.06997762862725088	1.0	1.0	0.5007683643131857	0.0	0.8526785714285718	0.0	0.5697674418604651	0.8559006211180125	0.7688716909280755	0.8224852071005915	0.6286472148541115	0.31700288184438036	0.3049631207008349	0.7688716909280756	0.6844241063720736	0.13481763130398502	0.0002688250166169313	4.632587977850356e-05	6.936793055111567e-05	0.0010122438425347845	0.8891565949091798	0.25898121905475857	0.0005343810607325644	0.9957668214755022	0.003030303099583179	0.45394536428738796	0.5738963531669884	0.010915353229453905	0.675	0.5125000000000001	0.03648905804352678	0.2536056049598252	0.6302629185374772	0.4104617309615096	0.4599332375630699	0.6971708581716783	0.009771987083116959
10_22	0.26856223579702215	0.835989811760385	0.5469872301709364	0.003690036967738057	0.6378520222481585	0.004878048869940391	0.40204731609422517	0.534135874034057	0.4443531226970089	0.5225643371978335	0.336884484814397	0.5908430998532964	0.42189087796465163	0.5454476770876678	0.4020473160942283	0.5341358740340543	0.44435312269700644	0.5225643371978349	0.33688448481439603	0.5908430998532996	0.4218908779646521	0.5454476770876668	0.0014880953000687425	0.9490000000000001	0.0	0.9998541032292889	0.00014805988547999716	0.002216748783410081	0.007321624470339889	0.00671203356594788	0.0002021053224885959	0.002357129167573763	0.0005077997752718144	1.692996763515667e-05	4.627757457875064e-05	0.0	0.0	1.0	0.09556344275908771	0.32005271566330806	0.023538877449004934	0.33333333333333337	0.0010498688086481697	0.7999999999999998	0.31999999999999995	0.6363636363636365	0.3380695737383634	0.3522947640594722	0.1282051282051282	0.6777777777777778	0.3055555555555557	0.5753424657534246	0.4724324324324325	0.1111111111111108	0.05092592592592586	0.1329113924050633	0.1168831168831169	0.17647058823529413	0.1215970961887473	0.028422519847281964	0.13377204527507236	0.054272930639492775	1.0	1.0	0.505783695699889	0.0	0.8526785714285718	0.0	0.6395348837209304	0.7999999999999999	0.7993520054050735	0.8777120315581854	0.6710875331564986	0.26873198847262253	0.3583319052174265	0.7993520054050735	0.7151959937843967	0.6983654340694443	0.0004038074492357502	0.00015018119092239475	0.00029837696557023563	0.0014402705015227816	0.9211577600492007	0.7645343353611288	0.0004354383192423191	0.9926062196482637	0.003263403330184836	0.5028499982159528	0.5892514395393491	0.005466851142126097	0.6772727272727276	0.3624999999999979	0.03625118934544258	0.36128360766326023	0.686518604047569	0.5453242796286597	0.38568593015714336	0.7147646981762622	0.008469055529547095
10_23	0.42421274834518174	0.7134390799573119	0.47723000332596144	0.003321033292443093	0.04975872353274379	0.005284552977927899	0.5919980698917355	0.5353743696891037	0.582078593926803	0.6833586029827946	0.5753044693591629	0.6037293556071844	0.6088319013077502	0.6865559560853739	0.5919980698917389	0.535374369689103	0.5820785939268002	0.6833586029827997	0.5753044693591621	0.6037293556071883	0.6088319013077503	0.6865559560853696	0.0026785715037439487	0.9629999999999999	0.0	0.99985408319515	0.00014637619433510065	0.0022660098666256443	0.01162378570295178	0.005725043129881016	0.0001558702509144754	0.0015595141495613855	0.0004543838272287124	1.6111381728722107e-05	3.4805234950141546e-05	0.0	0.0	1.0	0.09086069209616818	0.33002822055575326	0.03501491556513837	0.25	0.0013123359745259096	0.6666666666666667	0.68	0.6363636363636365	0.09409380428488788	0.27472527472527475	0.3057199211045364	0.6666666666666664	0.34722222222222227	0.2602739726027398	0.4054054054054054	0.2261818181818182	0.14603174603174604	0.7341772151898736	0.1363636363636364	0.09150326797385623	0.6547943133696305	0.3536906854130048	0.44885496183206064	0.055078299768806946	1.0	1.0	0.4981156147719542	0.0	0.8526785714285718	0.0	0.5348837209302325	0.6807453416149069	0.7342915054357838	0.7317554240631164	0.63395225464191	0.3249279538904899	0.3855446967056357	0.7342915054357839	0.6561388361253021	0.03208170235830947	0.00023922790544201968	9.93909522505933e-06	3.6964121724372295e-05	0.0029553497913857767	0.8491332393614008	0.21799103057507385	0.001078832344094312	0.9973932958275047	0.0030303030860149597	0.537315588223867	0.5719769673704433	0.0077268573085735315	0.6772727272727276	0.3750000000000005	0.03801141769991169	0.3253197586606577	0.7264997281137038	0.4389464900396338	0.3652801564269145	0.636453295845328	0.008143322615084447
10_24	0.789621390491735	0.835989811760385	0.6265069476440888	0.0025830258774166394	0.7459655764230931	0.004471544844768659	0.5055396516845302	0.4926236683195896	0.40453760829893504	0.35216962070520547	0.44177790787003357	0.4795660173598638	0.3747620963723777	0.3247731596621656	0.5055396516845335	0.49262366831958737	0.4045376082989319	0.35216962070520413	0.4417779078700329	0.4795660173598656	0.37476209637237934	0.3247731596621644	0.002380952433335975	0.9810000000000001	0.0	0.9998294192532556	0.00017064076077274163	0.001970443361597486	0.03494153267531859	0.011234013676033272	0.000263387869673759	0.0032337741872595803	0.0005208941527474762	3.218141283409622e-05	6.341527794857196e-05	0.0	0.0	1.0	0.16606033716590166	0.36068637346619836	0.05365854357974849	0.29166666666666663	0.0007874016045764272	0.9333333333333333	0.44000000000000006	0.7272727272727273	0.3005573248407644	0.36366270646189575	0.15473032714411997	0.09999999999999999	0.1666666666666667	0.2054794520547945	0.09189189189189188	0.03722943722943721	0.08163265306122447	0.025316455696202528	0.03246753246753247	0.05228758169934643	0.08416515426497274	0.022144112478031604	0.16458015267175566	0.052125279633633226	1.0	1.0	0.4859208412148618	0.0	0.8526785714285718	0.0	0.5116279069767442	0.812422360248447	0.8800442233278056	0.9368836291913214	0.7632625994694962	0.3544668587896254	0.4517385250952678	0.8800442233278056	0.7737696425485279	0.7821665553180158	0.0006171932817850906	0.00040240294186364865	0.00042025602818076223	0.0006160224439954914	0.944200358399707	0.8264252429494483	0.0003194519474722163	0.9927150944427823	0.0034965035472182735	0.3996613952769467	0.6161228406909808	0.009505559787512528	0.6863636363636366	0.31249999999999967	0.03725023786825781	0.31659035761205784	0.6405505099704191	0.4434387657352009	0.44709126683718725	0.6950226000702956	0.0068403910330743865
10_25	0.6758394439375079	0.7098098050603084	0.6423320388152156	0.003321033292443093	0.5162970945615307	0.004878048940925342	0.4186913628349128	0.4045480508935295	0.5126136400046949	0.4519033507399818	0.3372420402198979	0.3371084520203834	0.4802812235287691	0.4371046383516416	0.41869136283491526	0.40454805089352963	0.5126136400046938	0.45190335073998356	0.33724204021989784	0.33710845202038514	0.4802812235287689	0.4371046383516425	0.0023809524419978294	0.9719999999999998	0.0	0.9998644078065124	0.0001357375096962496	0.018374384251592372	0.026127011615314395	0.009702804552208026	0.00019915582942981656	0.0022950708222404938	0.0004836726766293608	2.7083680656670097e-05	4.5028910322548357e-05	0.0	0.0	1.0	0.11166814550780604	0.33820340763124357	0.03871595117591094	0.29166666666666663	0.0007874016122152277	0.7999999999999998	0.35999999999999993	0.6060606060606062	0.3025477707006367	0.37478991596638644	0.15897435897435905	0.7000000000000001	0.3333333333333334	0.43835616438356173	0.44744744744744647	0.15023923444976098	0.08103592314118636	0.13924050632911397	0.12987012987012989	0.1830065359477124	0.11378521265682942	0.02870533099004095	0.15104325699745555	0.07064876956747834	1.0	1.0	0.4890342969376381	0.004016064257028113	0.8492541594951242	0.0	0.4534883720930232	0.813664596273292	0.7972483262698848	0.8264299802761341	0.6710875331564986	0.281700288184438	0.35358600196247586	0.7972483262698853	0.713175617338737	0.6674928549138953	0.00040332080434349294	1.5938094120187486e-05	0.0002150022599603433	0.011501001820782815	0.9463058287444264	0.6971669499115869	0.00031001471959670997	0.9957278028557941	0.002797202855413304	0.50515777941078	0.585412667946259	0.009954002157809366	0.6818181818181819	0.48750000000000016	0.03777354900044289	0.43546962241682075	0.6981285641943147	0.48912669700910183	0.3776322596265352	0.6810945800599509	0.008143322615084447
10_26	0.454739613897582	0.616884334938816	0.51383263662009	0.0011070111440185204	0.6299644271417869	0.004471544856599484	0.7320059627451274	0.639549980309991	0.5685614726790719	0.5899771006638092	0.6357736224931443	0.5949878594601417	0.54665797849408	0.5745996953176212	0.7320059627451346	0.63954998030999	0.568561472679069	0.5899771006638137	0.6357736224931478	0.5949878594601447	0.5466579784940822	0.5745996953176203	0.0020833333975754185	0.9749999999999999	0.0	0.9998630177518673	0.00013712128820974172	0.002167487700194518	0.021504659923299085	0.009697760615339942	0.00019906610310886245	0.002368123312847476	0.0004861534104860758	2.135434789501693e-05	4.154932199221255e-05	0.0	0.0	1.0	0.1118012422297852	0.2957345134773068	0.017126651527053994	0.20833333333333331	0.0013123359668871092	0.7666666666666665	0.5200000000000002	0.5757575757575758	0.18754423213022037	0.37815126050420333	0.2564102564102564	0.622222222222222	0.31944444444444453	0.5616438356164384	0.40956340956340975	0.10354609929078015	0.056062141168524135	0.16455696202531644	0.1363636363636364	0.1895424836601307	0.13074712643678107	0.033732070979080396	0.15409997537552328	0.07668903802561135	1.0	1.0	0.49720613791955104	0.0	0.8526785714285718	0.0	0.5232558139534884	0.7217391304347825	0.7967108899944719	0.7928994082840237	0.6870026525198939	0.37608069164265123	0.46368393623298865	0.796710889994472	0.7209808323267662	0.633921475208459	0.0004020140873697745	3.602180482328936e-05	0.0002642983745408974	0.006119802359519512	0.9183569714968478	0.7113003875340701	0.000684762963628101	0.9977057443503445	0.002564102638379866	0.5239504580576905	0.5777351247600785	0.010915353229453905	0.7000000000000001	0.2374999999999988	0.038201712652286814	0.2318752548553849	0.6617076915013399	0.489207389302874	0.4175412595964604	0.6135721839795573	0.006188925223109226
10_27	0.6517230325528455	0.8043946187282556	0.7612062329343022	0.003690036967738057	0.8302038317980307	0.004878048881771216	0.11180945052222738	0.3004636268554092	0.3352503166874534	0.3128393889640772	0.09585020491380677	0.29705002871239966	0.34452091422471703	0.27351916008530225	0.11180945052222854	0.3004636268554095	0.3352503166874507	0.312839388964078	0.09585020491380626	0.2970500287124014	0.3445209142247179	0.2735191600853004	0.002976190530842651	0.984	0.0	0.9997778317504158	0.0002222281941864649	0.0022660098666256448	0.0048770779145670354	0.0167090899782551	0.0003554227086974932	0.0033137841122505467	0.0008133625638443852	3.234484566410109e-05	8.268173703704697e-05	0.0	0.0	1.0	0.10137533273094408	0.339424399142334	0.037542646809837384	0.33333333333333337	0.0018372703750305943	0.4666666666666667	0.31999999999999995	0.2424242424242425	0.1665850073493382	0.5268261150614083	0.3846153846153846	0.06666666666666667	0.08333333333333336	0.1369863013698631	0.13513513513513511	0.03636363636363637	0.05753968253968254	0.025316455696202528	0.05194805194805195	0.09150326797385623	0.05081669691470046	0.009226713532513168	0.11889312977099234	0.09190156598715123	1.0	1.0	0.4983432979346819	0.0	0.8526785714285718	0.0	0.5813953488372093	0.804968944099379	0.7807413549536267	0.8007889546351084	0.6492042440318303	0.34726224783861676	0.3390409266805796	0.7807413549536272	0.7013469176314447	0.8130801971353694	0.0009717811589339995	7.115864403686892e-05	0.0006115063446809596	0.007218655145406662	0.96414880815438	0.8478725186954497	0.00023447753750637028	0.994598113745141	0.0030303030860149597	0.5021597017926162	0.6161228406909808	0.015783307962800773	0.7022727272727274	0.32499999999999923	0.03653663177954375	0.4379841278235673	0.7699007864029026	0.5983302246169806	0.28224945538242613	0.7243727266746057	0.007491856814599351
10_28	0.5937694223837441	0.7289320578503272	0.6635259781985859	0.002214022223600517	0.33024192246569994	0.004065040784104451	0.5743893744256103	0.5027453407094099	0.554082377584517	0.5564583082087003	0.5950864298518876	0.45074425356726133	0.5921946813246909	0.5686577532172262	0.5743893744256134	0.502745340709409	0.5540823775845155	0.5564583082087042	0.5950864298518865	0.4507442535672642	0.5921946813246919	0.5686577532172253	0.0026785714950820945	0.9469999999999998	0.0	0.9998344766253802	0.0001682968534390836	0.017438423659027095	0.015985198846613976	0.005529626027444932	0.00018241193160844745	0.0016792800282589347	0.0004963692922833033	1.6930998093700942e-05	4.499060225083168e-05	0.0	0.0	1.0	0.11157941436541527	0.3386777970438208	0.030991427016834334	0.41666666666666663	0.0013123359821647102	0.8333333333333333	0.24000000000000005	0.6363636363636365	0.44875506658946207	0.37168713639301665	0.08875739644970407	0.8888888888888891	0.29166666666666663	0.2602739726027398	0.6666666666666661	0.3037575757575758	0.12063492063492065	0.24683544303797472	0.1168831168831169	0.16993464052287582	0.24137931034482757	0.061511423550087777	0.14427480916030525	0.07485458612675247	1.0	1.0	0.4997062649607845	0.0	0.8526785714285718	0.0	0.5813953488372093	0.7465838509316772	0.7654013881211227	0.8027613412228798	0.6492042440318303	0.2867435158501442	0.34950352357572406	0.7654013881211227	0.6901398722156659	0.5440778836173586	0.0003548180109762314	1.4797223758882656e-05	0.00023916883387183763	0.013839066090502092	0.9028171126308304	0.6492627595818081	0.00042939305583494043	0.995142904061366	0.0032634033437530545	0.608914365731562	0.5873320537428041	0.007904921480197504	0.672727272727273	0.6499999999999984	0.03734538534582995	0.2406301281552951	0.6807340365327929	0.34205863244646123	0.41245013975785627	0.7438906981303297	0.0074918568051192845
10_29	0.7363142240853336	0.7289320578503272	0.5995073249026026	0.002952029595669287	0.28533689373061527	0.0052845529660970735	0.31053908560386884	0.449024735153828	0.5465906055454045	0.5919702335490413	0.29355027329777694	0.3859174146973631	0.49378968991037697	0.5886423565594712	0.31053908560387106	0.44902473515382646	0.5465906055454016	0.5919702335490442	0.29355027329777583	0.3859174146973649	0.4937896899103774	0.5886423565594701	0.00208333338025171	0.9610000000000001	0.0	0.9998385674684143	0.00016181412187399018	0.0026108374534356813	0.008465147936287264	0.007256175701311407	0.00017616974531720013	0.0015768826954296058	0.0004746630250987881	1.6920744471358235e-05	4.243765891790453e-05	0.0	0.0	1.0	0.10252883761172178	0.31776923962288894	0.0240110686625086	0.33333333333333337	0.0010498687933705687	0.7666666666666665	0.5200000000000002	0.5757575757575758	0.18754423213022037	0.37815126050420333	0.2564102564102564	0.6888888888888889	0.41666666666666663	0.3561643835616439	0.3447993447993448	0.17878787878787877	0.13194444444444445	0.5126582278481012	0.1168831168831169	0.12418300653594774	0.5208711433756806	0.18453427065026332	0.245801526717557	0.14049217001215472	1.0	1.0	0.49840496751143093	0.0	0.8526785714285718	0.0	0.40697674418604646	1.0	0.906747128554757	0.9191321499013808	0.7267904509283821	0.35518731988472624	0.3783375413323977	0.906747128554757	0.797375237436893	0.33401214477776214	0.00031265382905102795	4.43028593818158e-05	0.00014118645538487124	0.0024898663175354366	0.818589355541101	0.5248875150872873	0.0007771469836942767	0.9979677129353262	0.0027972028486291938	0.4541315368002877	0.5796545105566239	0.004243677248276721	0.6840909090909094	0.3750000000000005	0.029067554709823883	0.3775789940779273	0.7094636852518238	0.510515551142669	0.3844074980547805	0.596456250771136	0.01172638450353238
10_3	0.16695811826060747	0.6083023249445688	0.38297607426156793	0.0033210332817036727	0.1535814082249281	0.0044715448684303095	0.4543721093424874	0.45606274752372855	0.4311039646616458	0.5248612320353988	0.37911255770146657	0.39865667307449604	0.4123678387273858	0.5231835697834526	0.45437210934249006	0.4560627475237272	0.43110396466164513	0.5248612320354011	0.3791125577014663	0.3986566730744993	0.41236783872738736	0.523183569783449	0.0023809524419978294	0.95	0.0	0.9998556116033457	0.00014506708006411422	0.015665024641761345	0.05685289123143454	0.009321057787868318	0.000158740793130104	0.0016951793345805761	0.00044998820546038743	1.645922255068217e-05	2.8561279560520105e-05	0.0	0.0	1.0	0.10066548357374083	0.29151113898861475	0.017636399116661428	0.20833333333333331	0.0013123359745259096	0.6666666666666667	0.6399999999999999	0.5757575757575758	0.10615711252653923	0.3151260504201696	0.32051282051282043	0.6666666666666664	0.625	0.17808219178082194	0.2027027027027027	0.30334928229665076	0.36925647451963167	0.8101265822784811	0.18181818181818185	0.058823529411764705	0.5524266729114214	0.5737338232944548	0.9841776544066614	0.05530201341424636	1.0	1.0	0.49953700050810734	0.0	0.8526785714285718	0.0	0.4767441860465117	0.6857142857142858	0.7266445550027639	0.8106508875739646	0.6286472148541115	0.27377521613832856	0.34105702121606213	0.7266445550027639	0.6336902089461146	0.01324106080497044	0.00023070385983689105	1.1819708903528086e-05	2.0140215053510875e-05	0.0011929056396639034	0.3628071007908903	0.525344125355657	0.0020935724495352265	0.9978659886986703	0.002797202862197413	0.6698218468417539	0.5623800383877178	0.008668373792247731	0.675	0.5249999999999988	0.030827783067062058	0.41988273112795393	0.6885577145925506	0.4781808380116549	0.3859924366320997	0.5287139062256474	0.0074918568240794165
10_30	0.6647354568305861	0.6970944123929784	0.6992940451026514	0.003321033281703672	0.74625392600053	0.004878048893602041	0.4817631280611634	0.498467318918394	0.5086156612783875	0.4712201784860336	0.4324783193198508	0.4556775328630681	0.4991091877154338	0.4619754086141842	0.48176312806116706	0.4984673189183918	0.5086156612783858	0.4712201784860325	0.43247831931985015	0.4556775328630721	0.4991091877154342	0.4619754086141804	0.0023809524419978294	0.8600000000000001	0.0	0.9998413913469888	0.0001718717825221713	0.0021182266155452554	0.008941278447063496	0.012641915750640862	0.0002816817595271891	0.003429325637173383	0.0007313496266210745	3.393800968330646e-05	5.719442525858115e-05	0.0	0.0	1.0	0.10661047026499373	0.2717765222854882	0.009463169179767366	0.16666666666666669	0.0010498688010093693	0.7000000000000001	0.39999999999999997	0.5454545454545453	0.22717622080679328	0.3598830836682519	0.2062430323299887	0.09999999999999999	0.08333333333333336	0.1506849315068493	0.20720720720720648	0.05026737967914431	0.052287581699346344	0.0379746835443038	0.07792207792207793	0.058823529411764705	0.04573502722323046	0.02795973797731261	0.3934767522553764	0.08841163310083812	1.0	1.0	0.49806927299710135	0.0	0.8526785714285718	0.0	0.4418604651162791	0.9068322981366459	0.881810085375591	0.9506903353057201	0.7427055702917772	0.39121037463976943	0.4234758909325057	0.881810085375591	0.7837161112067109	0.8584825895703176	0.000752800208743685	0.00041324668950384576	0.0005490112684088069	0.0008645574051412694	0.9585574384775539	0.9022464246469568	0.00031156768996174915	0.9918990767288218	0.003030303106367289	0.5710489158981619	0.5873320537428041	0.014393220344867081	0.7090909090909091	0.3624999999999979	0.021836346336803543	0.2535054132966365	0.6755810061669606	0.46053394779733703	0.3757041974104118	0.683519688104903	0.01140065161750993
10_31	0.4884652766228833	0.6810819289890285	0.6797273770505569	0.0029520296171481283	0.5729765426636427	0.004471544832937833	0.4143496206534506	0.47060191715631017	0.5955257922311502	0.4935939332819469	0.38072280253232105	0.46399330861401833	0.6059444500020348	0.4626003214506732	0.4143496206534544	0.4706019171563084	0.5955257922311479	0.49359393328195	0.3807228025323201	0.46399330861402166	0.6059444500020358	0.4626003214506723	0.0014880953087305963	0.9299999999999999	0.0	0.99984524514433	0.00015969646003146	0.002068965526594938	0.006105824433867016	0.01057112149001624	0.00023376507052089466	0.002753447415478214	0.0005383923032193777	2.2004209414414783e-05	4.9397478131893915e-05	0.0	0.0	1.0	0.09840283938919113	0.2935027253500922	0.013680688463518595	0.25	0.0013123359439707074	0.7000000000000001	0.19999999999999998	0.4242424242424242	0.42038216560509556	0.4798761609907124	0.14170040485829946	0.4888888888888888	0.1805555555555556	0.38356164383561653	0.5540540540540542	0.11586452762923345	0.042950513538748895	0.06329113924050635	0.09090909090909093	0.11111111111111113	0.0687520017081242	0.021367126075293622	0.20305343511450352	0.06899328858393017	1.0	1.0	0.5006413045342072	0.0	0.8526785714285718	0.0	0.5116279069767442	0.7217391304347825	0.7536699219949633	0.7968441814595658	0.653846153846154	0.32276657060518726	0.36457940256044524	0.7536699219949634	0.6792609221202123	0.7684597820252549	0.0005296429922520647	0.00026133512582474094	0.00038828932270850526	0.0010020985117078927	0.9420275211451508	0.825138858722479	0.003579326701929277	0.9934513932458306	0.0030303031199355084	0.604531165869217	0.5892514395393491	0.009505559787512528	0.6886363636363637	0.32499999999999923	0.03839200761573859	0.3986525712483148	0.6797283083604809	0.44165142396228363	0.39370196399526286	0.7110890745748907	0.012703583190039985
